Id,Score
1432089,5.0
821429,5.0
213202,5.0
1684844,5.0
986770,4.0
403831,4.0
885674,3.0
25023,2.0
1195268,5.0
114981,5.0
771182,1.0
1248923,4.0
581420,5.0
690063,5.0
1264694,5.0
1595733,5.0
1573033,5.0
921175,4.0
1004403,5.0
919328,5.0
995520,5.0
809844,4.0
432007,5.0
298682,1.0
1528165,5.0
737117,5.0
1665167,5.0
1185110,4.0
988720,2.0
1223567,3.0
361793,5.0
733354,5.0
626069,2.0
855585,4.0
68593,1.0
947281,4.0
1012281,1.0
901168,4.0
567915,5.0
370671,5.0
367201,4.0
94840,5.0
871112,4.0
1232218,3.0
1089953,4.0
855258,4.0
319324,4.0
1247619,1.0
1423215,5.0
1517053,4.0
851359,5.0
452260,5.0
335713,5.0
324451,4.0
1570236,5.0
1379482,2.0
848080,1.0
318392,5.0
612466,5.0
1080974,2.0
1351913,5.0
956791,5.0
700677,3.0
1560843,1.0
770472,5.0
1431917,5.0
1636708,3.0
143738,5.0
979095,5.0
269751,5.0
1675611,4.0
1363293,4.0
1124262,5.0
1044442,4.0
402691,5.0
516212,3.0
89981,5.0
469882,5.0
245486,5.0
97589,5.0
959535,5.0
669442,5.0
958306,4.0
1178982,5.0
1469482,4.0
1470034,3.0
1438791,5.0
321998,5.0
1349722,3.0
1635673,5.0
396961,3.0
1588716,5.0
1483960,4.0
479421,5.0
922234,5.0
652963,5.0
1022016,3.0
633390,5.0
613010,4.0
809961,4.0
1289357,5.0
1649804,5.0
277419,3.0
101709,5.0
1261640,4.0
232703,3.0
460903,3.0
1582843,5.0
1190237,5.0
187700,3.0
1683358,4.0
39324,4.0
672825,4.0
1456526,4.0
618540,3.0
1405274,5.0
800300,4.0
751143,4.0
537487,3.0
1429977,3.0
414160,5.0
1670545,3.0
1283371,2.0
74142,5.0
654472,3.0
785824,5.0
27304,5.0
1396880,5.0
1595108,5.0
890411,5.0
306526,1.0
692846,5.0
11586,5.0
842909,4.0
1311584,5.0
1453047,4.0
256764,5.0
1370485,5.0
197780,5.0
1632769,4.0
1459908,1.0
222585,5.0
367700,5.0
345488,5.0
550123,2.0
1127914,5.0
629079,3.0
255439,5.0
1423892,1.0
1231348,4.0
1283736,5.0
712436,4.0
259008,5.0
1127661,3.0
813105,5.0
449627,5.0
1577255,5.0
1217294,5.0
408701,4.0
1145375,4.0
1540917,5.0
1323029,5.0
810506,3.0
1449368,5.0
1476353,2.0
6088,5.0
287013,1.0
56870,5.0
1032401,4.0
586661,5.0
1608011,4.0
111048,3.0
954873,5.0
671785,4.0
1675378,5.0
1606318,3.0
1171628,4.0
883706,2.0
721086,5.0
1221656,5.0
179163,5.0
1487346,1.0
1463581,4.0
1045866,5.0
1061670,3.0
1337331,5.0
746734,5.0
1000166,4.0
747204,2.0
1692291,5.0
749597,5.0
1253763,5.0
1189585,5.0
1174803,5.0
834225,1.0
690348,4.0
226872,4.0
607708,1.0
1662530,4.0
1261763,3.0
1575235,5.0
872586,1.0
881008,5.0
848342,5.0
317749,5.0
1006295,4.0
1051600,5.0
1448621,3.0
516952,5.0
2573,5.0
576760,5.0
1296815,1.0
1522673,5.0
1562906,3.0
553222,4.0
457869,5.0
286049,4.0
1458587,4.0
225023,4.0
96958,5.0
182797,5.0
398905,4.0
540200,5.0
58064,1.0
1542225,4.0
806979,5.0
908607,5.0
1267451,5.0
611489,4.0
664537,5.0
568796,1.0
1163119,5.0
304264,5.0
1179544,5.0
1615766,5.0
1594963,5.0
1024453,4.0
1538019,5.0
1460631,3.0
1104321,4.0
272147,5.0
1063398,2.0
366958,2.0
47145,5.0
1621620,5.0
193943,5.0
930597,4.0
1319993,3.0
582808,5.0
1229631,3.0
1355172,4.0
1024951,3.0
544546,5.0
945039,3.0
814733,5.0
1568343,3.0
557868,5.0
153459,5.0
1561185,5.0
1413477,4.0
1400934,4.0
1306057,2.0
1031880,3.0
1370075,5.0
342204,5.0
1580863,4.0
291373,5.0
809334,5.0
1409813,3.0
884290,1.0
77761,2.0
408684,5.0
897963,3.0
198006,5.0
672732,5.0
768288,4.0
66065,5.0
274504,2.0
521775,5.0
1685602,5.0
236989,4.0
1445077,5.0
806715,5.0
368675,5.0
97250,5.0
1335188,1.0
1609514,2.0
979110,5.0
62230,4.0
1260348,5.0
1205042,5.0
1119410,5.0
1463780,4.0
882670,3.0
969771,3.0
356886,5.0
942509,5.0
1043940,3.0
423059,5.0
1183452,5.0
1075911,4.0
494630,4.0
287010,4.0
1450735,3.0
541732,4.0
43209,2.0
272513,4.0
1005408,5.0
638381,4.0
1025942,4.0
1271189,5.0
873789,5.0
1244502,5.0
1629106,1.0
1153311,5.0
14983,4.0
1259451,1.0
424239,4.0
445136,5.0
1336967,5.0
1616732,4.0
915357,2.0
1381786,4.0
421029,5.0
757578,1.0
653121,4.0
776212,4.0
1142953,4.0
1691543,1.0
342390,5.0
1097607,3.0
391442,5.0
402924,5.0
1017621,3.0
292302,5.0
812274,5.0
186169,5.0
341759,5.0
729138,5.0
1312952,4.0
1511089,4.0
1288965,5.0
1085245,5.0
382517,4.0
212533,5.0
193963,5.0
1266451,5.0
1667731,5.0
977319,5.0
691744,4.0
1023827,3.0
886656,4.0
963012,1.0
683355,4.0
1488460,3.0
1265507,5.0
763947,2.0
70655,5.0
707173,3.0
1381966,3.0
1565895,3.0
866468,5.0
1476706,3.0
1220704,5.0
1640247,5.0
1083463,3.0
1442339,5.0
1022195,1.0
1288604,1.0
1655112,3.0
1639812,5.0
543586,2.0
1003943,5.0
1574151,3.0
348548,5.0
106242,4.0
1614318,5.0
12532,1.0
866646,4.0
1166637,3.0
1093281,5.0
1022337,5.0
1156771,4.0
633593,4.0
871736,2.0
1384034,5.0
236252,4.0
1234644,4.0
491656,5.0
562178,5.0
153212,5.0
1386530,5.0
1404976,3.0
564522,1.0
323122,5.0
1392182,5.0
1683097,5.0
1422538,5.0
205774,5.0
1329093,4.0
472111,5.0
1085533,5.0
1184971,2.0
1442293,5.0
881622,5.0
694309,3.0
353624,1.0
7426,4.0
1598728,4.0
200159,5.0
1178087,5.0
566132,3.0
96079,5.0
754324,4.0
1129358,5.0
960494,2.0
56418,5.0
18426,5.0
603155,5.0
902994,5.0
592074,5.0
638456,4.0
492175,4.0
178151,4.0
391208,5.0
1515854,2.0
249004,5.0
1204239,3.0
345704,5.0
1077542,5.0
786400,5.0
995062,5.0
1052342,4.0
1407133,5.0
760346,4.0
458841,1.0
64700,5.0
112594,5.0
212737,4.0
392866,4.0
1693918,4.0
603872,5.0
198639,4.0
742271,5.0
662371,4.0
1239119,5.0
598055,5.0
781258,5.0
1112035,2.0
893458,4.0
979905,5.0
1059649,5.0
368017,5.0
127825,1.0
1388605,5.0
1640889,4.0
1097013,4.0
147274,4.0
796226,5.0
1381023,1.0
425657,4.0
726942,4.0
826193,3.0
765523,5.0
794737,5.0
1681708,3.0
239993,5.0
724082,4.0
469014,4.0
154447,4.0
1176477,5.0
1645855,3.0
990828,5.0
1565553,4.0
590990,4.0
462804,4.0
874048,4.0
1237396,5.0
766439,5.0
522894,2.0
676425,3.0
1192609,5.0
175897,5.0
1479801,3.0
934315,1.0
1494065,5.0
1621333,3.0
1029508,4.0
1635469,3.0
1387887,5.0
777875,2.0
783021,3.0
283225,4.0
505686,4.0
1450942,5.0
934553,5.0
1345783,4.0
892628,5.0
1618453,4.0
838934,4.0
444199,2.0
128125,3.0
688907,4.0
60392,2.0
1610839,5.0
1615918,5.0
962739,3.0
1130332,4.0
686493,3.0
841720,5.0
616086,5.0
42222,3.0
73023,5.0
310962,5.0
386249,5.0
1330158,5.0
852268,4.0
77888,5.0
1146431,4.0
251102,5.0
1664717,5.0
1177421,4.0
258856,4.0
763734,2.0
678778,4.0
1427146,5.0
1637522,4.0
27458,2.0
276141,5.0
426283,4.0
1075884,3.0
34623,4.0
1168618,5.0
87257,5.0
1355924,1.0
1016025,5.0
1545912,3.0
1495300,5.0
824602,5.0
714975,4.0
1070329,5.0
1569182,5.0
840289,4.0
1661075,5.0
376883,5.0
692299,3.0
1577162,5.0
254324,5.0
69136,1.0
146044,4.0
543847,5.0
184942,4.0
1476608,1.0
1582955,5.0
1151643,3.0
983377,1.0
544822,5.0
1073344,4.0
60734,4.0
1343347,5.0
288528,5.0
1164119,5.0
1297007,5.0
363437,5.0
899299,5.0
1103451,4.0
322429,4.0
295553,5.0
1342689,2.0
1328785,4.0
1536779,1.0
984977,1.0
151757,1.0
462652,4.0
1072398,5.0
981098,5.0
564676,5.0
427678,5.0
816027,4.0
1451542,4.0
1181109,5.0
567754,5.0
710319,5.0
36235,5.0
835643,5.0
1123429,5.0
1607694,5.0
20109,2.0
1255911,2.0
1145456,1.0
529329,5.0
878409,4.0
91093,5.0
789690,5.0
330663,5.0
355812,5.0
491886,1.0
266804,2.0
1062640,3.0
1026101,5.0
1445911,5.0
583478,4.0
1146560,5.0
176990,4.0
633809,5.0
1367199,3.0
1047667,1.0
285126,2.0
1329683,3.0
309344,5.0
1032780,3.0
474404,5.0
1653274,5.0
241157,5.0
870207,3.0
110701,5.0
1533175,1.0
1261405,5.0
2784,4.0
1535091,5.0
727289,3.0
11784,5.0
200048,5.0
896423,4.0
536316,2.0
774771,4.0
2488,4.0
252742,4.0
274073,5.0
1540361,5.0
1624179,2.0
734587,3.0
1004215,4.0
596024,5.0
876872,2.0
629647,1.0
893217,5.0
1571879,3.0
857731,4.0
828931,5.0
1165121,5.0
1143167,5.0
1340724,2.0
976159,5.0
1289391,1.0
1219429,4.0
921838,5.0
1670301,5.0
1670065,5.0
1201267,5.0
186208,4.0
477732,4.0
644077,5.0
1620860,3.0
388531,4.0
977005,4.0
297097,2.0
493365,3.0
130335,5.0
601900,5.0
619556,2.0
127345,5.0
705377,5.0
280443,5.0
1113801,4.0
729435,4.0
725476,5.0
1002543,2.0
1412992,3.0
1605000,2.0
1265069,4.0
511749,4.0
267508,3.0
398313,5.0
1497626,5.0
589165,4.0
1180764,4.0
730484,5.0
469450,1.0
675386,5.0
1074070,1.0
155323,5.0
291327,2.0
856385,5.0
599204,1.0
98685,5.0
322158,5.0
389616,5.0
1338224,4.0
1044766,4.0
644880,2.0
424271,3.0
246166,5.0
733893,3.0
1315236,5.0
514353,4.0
1377112,3.0
1192826,5.0
1515838,1.0
128552,5.0
74241,5.0
1161904,2.0
218738,5.0
1429235,5.0
1364279,3.0
226820,5.0
793611,1.0
889039,5.0
1459552,4.0
28167,5.0
172167,5.0
1299759,4.0
1047747,4.0
1015071,4.0
962766,4.0
7926,5.0
28766,4.0
1470011,3.0
1195259,3.0
195566,4.0
1529194,5.0
1407788,3.0
1666400,4.0
254518,4.0
1526829,5.0
1033982,4.0
1404884,5.0
810085,5.0
1212602,2.0
450766,4.0
1464554,3.0
117625,4.0
1688959,5.0
646521,5.0
1035531,4.0
790782,4.0
216490,4.0
1243311,5.0
371681,5.0
120245,4.0
1207738,4.0
1139127,4.0
1574455,5.0
717313,5.0
23223,3.0
1323847,2.0
255624,5.0
1301405,4.0
1026196,1.0
1238708,5.0
28372,4.0
1696898,1.0
374567,2.0
935741,5.0
398860,5.0
363574,5.0
987317,5.0
405399,1.0
585646,5.0
689800,5.0
1656963,5.0
1185389,4.0
886652,1.0
463742,5.0
1184851,4.0
908197,4.0
1616309,4.0
1015827,5.0
1380081,5.0
1270707,3.0
336648,5.0
357313,5.0
480854,5.0
615440,3.0
598105,3.0
414975,4.0
619000,5.0
1098578,4.0
769324,5.0
1034539,3.0
955230,2.0
57655,5.0
1564353,4.0
853613,5.0
336932,5.0
620867,5.0
1285779,5.0
1237518,5.0
1094693,5.0
258653,5.0
372046,4.0
910645,5.0
268496,5.0
1168802,5.0
41671,5.0
790549,5.0
226508,5.0
154891,5.0
1656651,5.0
506752,3.0
1283234,5.0
282269,4.0
765464,5.0
304128,5.0
1472782,5.0
358910,3.0
636303,3.0
1004745,3.0
336742,5.0
1634092,5.0
579674,3.0
1618285,3.0
1049488,4.0
529227,5.0
1072567,5.0
566256,5.0
1518420,4.0
630873,5.0
113282,4.0
125799,2.0
578277,5.0
1422607,5.0
1523259,4.0
461513,3.0
664786,5.0
25383,1.0
1241988,2.0
1673278,5.0
1172365,5.0
1129530,5.0
802973,4.0
973058,5.0
977966,4.0
1358495,4.0
1314716,4.0
737498,4.0
1016838,1.0
136289,5.0
1371557,4.0
1097307,5.0
720080,5.0
507755,1.0
1273009,5.0
1187606,4.0
1304902,2.0
1678448,1.0
1270075,4.0
1496595,3.0
906015,5.0
709329,5.0
31638,4.0
569119,4.0
1681086,1.0
1321076,5.0
21097,5.0
887437,4.0
1326649,5.0
475252,3.0
492515,5.0
1582817,5.0
291033,5.0
333743,4.0
74216,5.0
147687,5.0
712584,5.0
1521732,5.0
1175494,4.0
1556504,4.0
423740,5.0
1009191,3.0
1390715,5.0
753864,1.0
206109,3.0
1491443,5.0
1429423,5.0
656807,5.0
1564739,5.0
1515751,5.0
916663,4.0
1182652,5.0
621332,5.0
1546871,4.0
47458,5.0
785449,4.0
1491504,4.0
1108236,4.0
24455,5.0
587355,4.0
317688,5.0
826770,3.0
855761,5.0
75885,2.0
1338498,5.0
747170,5.0
1373089,4.0
711302,5.0
1533504,5.0
428413,5.0
1285866,5.0
353586,4.0
1490566,3.0
150004,5.0
1477013,4.0
730649,5.0
1273673,4.0
423089,5.0
399847,5.0
69338,5.0
405430,4.0
1421723,5.0
950431,2.0
912403,5.0
1158171,5.0
10020,5.0
1494322,5.0
118367,5.0
1084833,5.0
6223,5.0
1680533,5.0
806787,2.0
829642,3.0
295433,5.0
207232,1.0
1224810,5.0
899042,2.0
1148779,3.0
1376248,3.0
114218,5.0
879584,5.0
642642,1.0
1232043,5.0
1670096,5.0
967021,5.0
731786,5.0
870466,3.0
2916,1.0
126517,5.0
40508,3.0
15684,4.0
1444978,4.0
1594554,4.0
687846,5.0
901396,5.0
526758,1.0
984517,5.0
601751,2.0
444073,5.0
987959,4.0
363989,5.0
1328497,5.0
1485983,4.0
1139631,4.0
401394,5.0
47286,5.0
1194953,5.0
1152549,5.0
568251,2.0
1114855,3.0
1583548,5.0
1056291,5.0
520563,5.0
1206833,3.0
1140980,3.0
1667221,5.0
243891,4.0
1470688,4.0
1506845,5.0
469870,5.0
1482202,1.0
1078588,5.0
240921,5.0
389501,5.0
1307372,5.0
244920,2.0
1289347,3.0
360445,5.0
646608,5.0
578590,4.0
668844,5.0
1324765,4.0
1321825,4.0
1198147,5.0
505242,4.0
112275,5.0
440544,4.0
1176262,5.0
1416645,2.0
171857,5.0
346675,4.0
554042,1.0
59163,5.0
265486,1.0
1572724,3.0
407279,4.0
570115,3.0
776098,5.0
1628080,5.0
845218,4.0
283602,5.0
126786,4.0
845466,5.0
338550,5.0
857419,2.0
1466283,4.0
1203148,1.0
139346,3.0
110971,2.0
133472,5.0
460739,3.0
817442,5.0
249122,1.0
1437201,2.0
471783,5.0
912447,5.0
291174,5.0
123162,5.0
25982,5.0
227711,5.0
238488,3.0
1033814,4.0
297939,4.0
1132702,5.0
630633,1.0
66302,5.0
1033853,4.0
1416953,5.0
312631,4.0
184900,5.0
22925,5.0
932760,4.0
1620739,5.0
660447,1.0
1179817,5.0
800580,5.0
985968,4.0
762046,5.0
728778,2.0
14177,2.0
852252,3.0
1527462,3.0
595948,4.0
1384351,2.0
320922,1.0
304038,5.0
533429,5.0
1219400,4.0
190593,3.0
1428494,5.0
341580,3.0
1089474,3.0
1129955,1.0
445557,3.0
1379239,5.0
7341,4.0
1316185,5.0
1479238,1.0
1113615,4.0
476779,2.0
143397,5.0
1272800,5.0
616483,5.0
626163,5.0
172595,5.0
413031,1.0
1415113,1.0
1320254,3.0
330423,4.0
719960,5.0
489847,5.0
120559,4.0
1106879,4.0
627676,5.0
78675,2.0
525076,4.0
1431038,3.0
227889,5.0
1408295,5.0
1507923,5.0
903617,5.0
622937,2.0
343449,5.0
312341,5.0
118591,4.0
1645052,4.0
188069,5.0
1569305,4.0
1260444,4.0
223502,4.0
347692,5.0
1422937,5.0
695407,3.0
740761,4.0
1073988,2.0
1540899,5.0
848579,1.0
1189796,5.0
678366,3.0
390146,4.0
950426,4.0
11581,2.0
1480502,4.0
1290946,5.0
712896,2.0
116980,5.0
382860,3.0
1623723,5.0
1648234,5.0
916056,5.0
622024,3.0
1038798,1.0
429876,1.0
181025,5.0
908177,5.0
1314505,5.0
239004,5.0
619884,2.0
54167,5.0
808045,1.0
304851,5.0
1006300,2.0
645109,1.0
495158,4.0
735044,4.0
321777,5.0
1681118,4.0
1541262,4.0
506575,4.0
190145,1.0
103924,3.0
1411321,3.0
814590,5.0
440357,5.0
1242876,5.0
959495,5.0
514775,4.0
1561459,4.0
1273997,4.0
392986,4.0
547853,3.0
770804,5.0
1208047,4.0
611280,2.0
1171367,4.0
1696338,4.0
893835,4.0
606353,4.0
844766,5.0
1181570,3.0
429214,4.0
1445482,5.0
282657,3.0
915674,4.0
518591,5.0
1688810,5.0
1043200,2.0
291118,4.0
1424133,4.0
699934,5.0
1427487,2.0
1468592,5.0
1467257,5.0
176639,5.0
527587,3.0
51145,5.0
1200141,5.0
236367,5.0
1182746,4.0
87089,5.0
1068242,5.0
132019,5.0
977046,2.0
616670,3.0
759238,3.0
562197,5.0
799100,3.0
1438709,5.0
1036790,4.0
1466822,5.0
1030604,5.0
538014,3.0
1694206,5.0
89593,5.0
116147,1.0
884078,5.0
351991,5.0
435821,4.0
522478,5.0
1567725,5.0
75812,1.0
1370960,5.0
1573468,5.0
74329,3.0
1040583,5.0
549176,4.0
188592,1.0
764056,4.0
526076,4.0
924652,3.0
118201,1.0
852345,3.0
569381,3.0
1450541,3.0
1356401,5.0
1572227,4.0
1197051,4.0
967949,4.0
1573426,4.0
432015,5.0
1618434,3.0
750844,5.0
1040558,4.0
843895,5.0
1676090,5.0
477568,5.0
1422869,5.0
896907,5.0
1350350,5.0
1220762,5.0
1348379,4.0
8547,5.0
1059082,5.0
254433,4.0
396314,3.0
544469,4.0
367580,4.0
1251519,3.0
814346,5.0
419165,4.0
916904,1.0
871506,5.0
605843,4.0
616802,4.0
101995,5.0
947222,4.0
1358591,5.0
332838,4.0
905986,4.0
1055006,5.0
1667564,5.0
245832,3.0
374739,4.0
717056,5.0
1409164,4.0
1240171,2.0
467210,4.0
1347730,1.0
80809,5.0
509763,4.0
84835,4.0
650397,4.0
8504,5.0
1413391,4.0
985869,5.0
111229,3.0
105092,4.0
1172202,5.0
1293338,4.0
492109,5.0
384151,5.0
908582,5.0
1207185,5.0
744879,5.0
20775,5.0
1372827,5.0
527869,1.0
929647,5.0
1315063,5.0
243960,3.0
1471725,5.0
1301220,3.0
488491,5.0
986135,5.0
1116993,5.0
1324795,5.0
580115,5.0
1320300,5.0
866430,4.0
1663731,2.0
1389221,4.0
564795,4.0
1643091,5.0
413817,5.0
193551,5.0
1376053,5.0
1236137,5.0
163108,5.0
295631,5.0
723844,2.0
208798,5.0
1475396,5.0
452599,3.0
818712,5.0
955008,4.0
768147,5.0
115510,5.0
828006,3.0
662067,4.0
1462986,4.0
568135,3.0
1329126,4.0
1142188,3.0
1089670,1.0
786872,5.0
1535462,5.0
1520588,5.0
984544,5.0
1513841,5.0
803277,2.0
542435,5.0
1693263,5.0
32159,5.0
1594122,4.0
486652,5.0
1207560,5.0
1634269,5.0
137975,5.0
1668861,5.0
1339294,1.0
1001226,5.0
1079681,3.0
542449,5.0
1362569,5.0
1375168,3.0
1655205,1.0
1006364,5.0
903471,3.0
270514,4.0
829988,5.0
672597,5.0
975132,5.0
977502,5.0
1457161,4.0
550341,4.0
1609719,5.0
346917,3.0
1108583,1.0
1277175,3.0
1042426,4.0
568211,5.0
432914,4.0
1132079,4.0
1345780,4.0
552260,5.0
340363,5.0
125415,5.0
1378152,5.0
432752,4.0
997355,5.0
800434,1.0
1003391,3.0
808997,5.0
499671,4.0
793673,3.0
925054,2.0
586430,3.0
85428,4.0
999301,5.0
1446990,4.0
241051,4.0
1190379,5.0
1660742,5.0
1422117,5.0
70150,1.0
741367,2.0
1103201,5.0
1358673,5.0
1654463,5.0
1509217,5.0
590754,5.0
272769,1.0
424947,5.0
1061909,5.0
791404,2.0
804712,5.0
472029,5.0
1432480,1.0
236573,4.0
1471337,4.0
410946,3.0
555470,4.0
678550,4.0
1182743,5.0
235001,5.0
1685546,5.0
762764,3.0
50613,5.0
881472,4.0
1568736,5.0
547357,2.0
329989,5.0
76410,1.0
895778,5.0
355059,1.0
601128,3.0
561317,4.0
377806,4.0
1520997,5.0
1450796,3.0
1140634,3.0
962865,3.0
1317168,5.0
1040917,5.0
811418,2.0
262423,5.0
638912,5.0
881422,4.0
854672,5.0
337345,5.0
1302496,5.0
290052,1.0
612640,4.0
1478053,4.0
376669,2.0
328777,3.0
555375,4.0
624970,4.0
29967,2.0
440645,4.0
583253,4.0
1066785,4.0
961564,4.0
490890,5.0
940943,5.0
1219680,5.0
657170,4.0
1608896,5.0
451509,4.0
1282181,3.0
1119420,3.0
1160402,5.0
1585583,2.0
1508004,2.0
846801,5.0
1139808,5.0
693167,5.0
1100049,1.0
1436765,5.0
1257289,2.0
590027,4.0
1631218,2.0
574527,5.0
155387,5.0
221967,4.0
18510,5.0
136619,5.0
1058447,5.0
1157916,3.0
901306,5.0
1191469,5.0
387507,5.0
1299818,4.0
1560331,5.0
526122,2.0
453291,5.0
1568449,1.0
1092153,1.0
729023,5.0
412969,4.0
1385763,5.0
1265432,5.0
393866,5.0
549487,3.0
139941,5.0
1135779,5.0
1596755,4.0
1007604,4.0
255689,2.0
655142,5.0
1345040,1.0
1622025,5.0
883193,5.0
447290,4.0
760190,4.0
342223,5.0
1475787,3.0
1234354,4.0
626624,3.0
577329,5.0
1563875,5.0
1596139,5.0
940835,4.0
143050,3.0
1127938,5.0
126401,2.0
255342,5.0
725444,3.0
25823,4.0
1535034,4.0
228526,5.0
1027419,2.0
149717,5.0
1046880,4.0
691529,5.0
30939,2.0
691960,5.0
1021807,5.0
935921,3.0
1436798,5.0
189867,4.0
714772,5.0
203776,3.0
1326051,2.0
1222007,5.0
869617,3.0
569611,4.0
330023,2.0
491367,5.0
144075,5.0
408911,2.0
404806,5.0
1044451,1.0
199451,3.0
1192044,3.0
120129,5.0
1254982,5.0
1657571,4.0
319788,5.0
171156,3.0
1333193,5.0
1636621,4.0
120511,4.0
375010,5.0
1153783,3.0
1411242,4.0
114844,4.0
45740,4.0
32354,5.0
1570008,5.0
173162,4.0
1407129,5.0
1065231,5.0
1255506,4.0
179754,5.0
934534,4.0
120853,5.0
1517320,5.0
1130359,3.0
1506504,5.0
748302,4.0
1513372,5.0
1481830,1.0
723695,5.0
21845,5.0
1072355,1.0
878755,4.0
600554,4.0
1521541,5.0
1038030,5.0
1614852,1.0
1697336,4.0
1171473,1.0
664486,5.0
301772,3.0
912888,5.0
680128,4.0
542530,1.0
827883,1.0
653206,2.0
395087,5.0
557120,5.0
1449390,3.0
623773,2.0
937337,3.0
1112803,1.0
153241,5.0
766470,5.0
53725,5.0
1437085,2.0
286306,5.0
1173937,5.0
506331,5.0
788202,3.0
1052782,4.0
1597173,5.0
1256714,5.0
1418804,5.0
1148660,5.0
1184063,5.0
1211713,5.0
812957,5.0
191248,5.0
1382619,3.0
1274951,5.0
407911,4.0
902588,4.0
1074664,4.0
1328680,3.0
847503,1.0
1358439,5.0
1214780,5.0
498129,4.0
547407,3.0
743166,1.0
934922,4.0
1158111,3.0
1264865,5.0
172781,1.0
1440405,5.0
1384806,5.0
259924,4.0
455005,5.0
221659,4.0
1526805,1.0
112539,5.0
1102727,4.0
598690,5.0
607380,4.0
1163352,1.0
1323705,5.0
1409749,5.0
884969,5.0
1282878,3.0
1565239,4.0
607153,5.0
1155151,4.0
371755,4.0
275118,5.0
1320996,5.0
1416022,4.0
709914,5.0
1306424,5.0
644326,5.0
1092430,4.0
301398,2.0
1129160,4.0
230740,3.0
828024,4.0
487828,5.0
173206,5.0
95406,4.0
1075711,5.0
1337212,5.0
316349,5.0
752,5.0
613312,5.0
1650593,5.0
184246,5.0
729828,4.0
1108036,4.0
275627,5.0
833041,5.0
1019262,5.0
1196333,2.0
695528,5.0
428873,4.0
1570740,5.0
194824,5.0
229507,5.0
330987,4.0
164711,5.0
1681586,5.0
649397,4.0
583595,4.0
1446320,1.0
147048,2.0
911141,5.0
1190698,4.0
878750,3.0
1437121,2.0
140054,4.0
154380,5.0
1686664,3.0
67216,1.0
193172,5.0
1183648,5.0
154113,1.0
1301238,3.0
233635,5.0
1080619,5.0
657394,2.0
35539,3.0
1004425,5.0
661769,5.0
490056,5.0
826800,4.0
286258,5.0
126065,2.0
449783,5.0
126951,3.0
1291399,5.0
1541882,4.0
892589,5.0
49672,3.0
663585,5.0
149307,5.0
1577670,3.0
1120557,5.0
689849,5.0
338946,5.0
79153,4.0
1384400,4.0
728369,5.0
1481134,5.0
1570193,5.0
1580436,1.0
239568,5.0
189490,5.0
609118,4.0
1650814,4.0
540520,2.0
770335,5.0
1630705,5.0
544552,4.0
938916,4.0
936398,5.0
373712,4.0
298973,2.0
1231792,4.0
962268,5.0
1355975,2.0
1180935,5.0
1346788,1.0
1077626,5.0
218096,5.0
345750,5.0
1198624,4.0
317421,4.0
467913,4.0
694662,5.0
1582728,5.0
352176,4.0
1692216,4.0
1177335,5.0
1367641,5.0
279456,5.0
560295,2.0
984100,5.0
921002,3.0
1048202,5.0
577768,5.0
907354,5.0
1111431,5.0
1043295,5.0
69940,4.0
930968,5.0
283149,5.0
1695282,5.0
719801,5.0
1386260,5.0
1112816,3.0
374595,5.0
851663,5.0
1292160,5.0
1202489,5.0
1147048,5.0
152307,5.0
1332398,4.0
324829,5.0
1032473,5.0
977039,5.0
1591442,4.0
759438,5.0
1558715,4.0
294693,5.0
682729,5.0
1143203,4.0
13538,4.0
927381,4.0
332226,5.0
525082,4.0
15549,5.0
1401777,4.0
500358,5.0
552588,5.0
1278902,4.0
379612,5.0
1158051,5.0
332110,4.0
287687,5.0
1544389,1.0
627302,5.0
585989,5.0
1341417,5.0
546650,5.0
1053804,5.0
555457,2.0
644078,3.0
1296684,4.0
711151,5.0
714661,5.0
1099258,2.0
922084,5.0
999606,3.0
1394900,1.0
506250,4.0
1097400,5.0
452062,5.0
1066502,4.0
1150351,4.0
1155319,3.0
853754,4.0
1083198,4.0
903563,3.0
357347,5.0
676227,5.0
1615384,5.0
266124,5.0
1267133,1.0
446213,5.0
262059,3.0
1675697,5.0
1158931,2.0
1077523,5.0
1446294,5.0
1306698,4.0
409167,5.0
1634046,5.0
3393,5.0
364394,5.0
384866,3.0
1046331,5.0
868354,3.0
227939,5.0
1135669,5.0
819376,3.0
93238,5.0
520191,5.0
495807,5.0
487949,5.0
403968,5.0
1356161,5.0
666083,5.0
1664169,5.0
1389043,3.0
737223,4.0
1485662,5.0
138739,5.0
655380,5.0
19874,4.0
1394353,5.0
1151944,4.0
1564655,5.0
370777,5.0
156879,2.0
1367347,5.0
1309106,5.0
727083,3.0
963401,5.0
791842,2.0
67883,1.0
867326,5.0
62635,5.0
396311,5.0
333219,5.0
1278918,5.0
400649,4.0
933726,1.0
145396,5.0
1384884,5.0
1437638,5.0
1068405,4.0
1655490,3.0
478153,5.0
1375114,4.0
119473,4.0
1393421,5.0
1655342,5.0
1151844,5.0
250605,5.0
165697,5.0
1443291,5.0
86327,4.0
237361,4.0
568097,5.0
1154860,2.0
838514,1.0
58718,5.0
1048738,5.0
1225935,5.0
130821,5.0
1248995,4.0
501547,4.0
1453402,5.0
1445395,3.0
1055178,5.0
1365914,5.0
300486,5.0
889369,5.0
1162038,5.0
599527,5.0
752856,3.0
444227,5.0
434213,4.0
307271,5.0
855584,3.0
1642142,3.0
684987,4.0
497373,5.0
